"dhscode","spiimpact","year","LATNUM","LONGNUM","country"
"KE-4-1-246",0.000217057961529936,2003,-0.551883138964,34.9277277458,"KE"
"KE-4-1-247",0.00144055836624718,2003,-0.15615734868,35.5839773347,"KE"
"KE-4-1-248",-0.00111972086854834,2003,-1.25623891479,36.7873224736,"KE"
"KE-4-1-249",-0.000297119846778153,2003,-0.519385007135,39.7011744297,"KE"
"KE-4-1-25",0.000521681029467726,2003,-0.704850804884,35.2624478305,"KE"
"KE-4-1-250",-0.000218286348852521,2003,-0.751209332935,34.9902046647,"KE"
"KE-4-1-251",0.000407353539921934,2003,0.530200141374,35.2921216966,"KE"
"KE-4-1-252",-8.83941895908911e-05,2003,-0.107324080893,36.146351741,"KE"
"KE-4-1-253",-0.00048691161456115,2003,0.638240681648,34.2687722507,"KE"
"KE-4-1-254",0.000354904009261934,2003,0.595922077216,34.5359924829,"KE"
"KE-4-1-255",0.000223439669736337,2003,-4.06106277021,39.6863381371,"KE"
"KE-4-1-256",-0.00108914500510745,2003,3.53626239496,40.8495960226,"KE"
"KE-4-1-257",0.000130299000308315,2003,-0.763156460849,34.847798376,"KE"
"KE-4-1-258",-0.00060469732372209,2003,-0.599766276366,37.317223155,"KE"
"KE-4-1-259",0.000495282010533681,2003,-1.27469845998,36.8259203193,"KE"
"KE-4-1-26",-4.12934025058242e-05,2003,-0.690807976274,34.4628075295,"KE"
"KE-4-1-260",-0.000685936162920873,2003,-0.501847071615,34.7399501303,"KE"
"KE-4-1-261",-0.000195035465779865,2003,-1.03549160477,34.4850063771,"KE"
"KE-4-1-262",0.000256753018567758,2003,0.897541484723,34.9258020701,"KE"
"KE-4-1-263",8.05011010858537e-05,2003,0.054968763,34.84594427,"KE"
"KE-4-1-265",9.84543878651323e-05,2003,-4.0607476646,39.6612836821,"KE"
"KE-4-1-266",-0.000255055830342508,2003,-0.51254769,37.43335,"KE"
"KE-4-1-267",0.000136534912512007,2003,-1.01408599605,34.7293751336,"KE"
"KE-4-1-268",0.000430545548964883,2003,-1.25450911791,36.8100763254,"KE"
"KE-4-1-269",0.000977926213326414,2003,1.62178862883,35.2390244038,"KE"
"KE-4-1-27",0.000292369958252027,2003,-1.00167703886,36.5555827128,"KE"
"KE-4-1-270",0.000800719304363678,2003,-1.25592624116,36.8198402974,"KE"
"KE-4-1-271",0.000137546610122792,2003,-1.28471601007,36.8112270303,"KE"
"KE-4-1-273",-0.000446408877178818,2003,-1.2909113037,36.8030268096,"KE"
"KE-4-1-275",0.00124913112586092,2003,0.818166734228,34.4557792061,"KE"
"KE-4-1-276",-0.000723575770430141,2003,-1.27420766872,36.8269093024,"KE"
"KE-4-1-277",-0.000796506085223551,2003,-0.0886909415086,35.1692513927,"KE"
"KE-4-1-278",0.000482171113809672,2003,-1.27861372878,36.7984687984,"KE"
"KE-4-1-279",9.11641751037222e-05,2003,-3.425694195,39.95304019,"KE"
"KE-4-1-28",-6.35201761343526e-05,2003,-1.29164845411,36.8057397713,"KE"
"KE-4-1-280",7.09691108979755e-06,2003,-3.63450234884,39.7519978013,"KE"
"KE-4-1-281",-0.000311299412488635,2003,0.0216397950769,34.4373571335,"KE"
"KE-4-1-282",0.0010171796971617,2003,-2.33078141865,38.1133700617,"KE"
"KE-4-1-283",0.000316493835555801,2003,-4.66425508121,39.205087152,"KE"
"KE-4-1-284",-0.000154180428912746,2003,-4.06644064977,39.657407542,"KE"
"KE-4-1-286",4.36037815445268e-05,2003,-3.59924447069,39.8326878958,"KE"
"KE-4-1-287",1.16899088650617e-05,2003,-0.259785312933,36.077788534,"KE"
"KE-4-1-288",-0.000343046711967374,2003,0.139788904,34.54548881,"KE"
"KE-4-1-289",0.000443898245996396,2003,-1.28584646251,36.8121853715,"KE"
"KE-4-1-29",0.00103415110903855,2003,-0.612417960058,34.7520364764,"KE"
"KE-4-1-290",0.000563669615044662,2003,-3.38473467471,38.3477414295,"KE"
"KE-4-1-291",0.000124245354939826,2003,-3.9317595639,39.7596950883,"KE"
"KE-4-1-292",-0.000386091107545254,2003,-0.719424834363,36.9277428953,"KE"
"KE-4-1-293",-0.000660859195609178,2003,-0.857585012101,34.7973923008,"KE"
"KE-4-1-294",0.000522542924841305,2003,-1.29395045883,36.813215351,"KE"
"KE-4-1-295",-0.000418148494342857,2003,0.467660889,34.11928153,"KE"
"KE-4-1-296",0.00105625917348642,2003,-4.05581055809,39.4178642808,"KE"
"KE-4-1-297",-3.37508053284779e-05,2003,-0.335445275032,35.1327490527,"KE"
"KE-4-1-298",-0.000144221521897762,2003,0.528699246281,34.8511511178,"KE"
"KE-4-1-299",0.000546161927731899,2003,-2.40830574165,40.2161281513,"KE"
"KE-4-1-3",0.000183160526045319,2003,-0.0480955955913,35.9621985289,"KE"
"KE-4-1-30",0.00068418406187773,2003,0.00884789426481,34.6271243445,"KE"
"KE-4-1-300",-0.000309030616801659,2003,-3.39753180393,38.3464099012,"KE"
"KE-4-1-301",6.10035481784373e-05,2003,0.461305448211,34.2624148436,"KE"
"KE-4-1-302",-0.000451014938636722,2003,-0.169815367067,37.7237780944,"KE"
"KE-4-1-303",0.000222787632225678,2003,-1.27316447887,36.8393475521,"KE"
"KE-4-1-304",0.00103612482844075,2003,-4.06742278617,39.6658786992,"KE"
"KE-4-1-306",3.73096570841832e-05,2003,0.909082428966,35.1242909608,"KE"
"KE-4-1-307",-0.000300748441552234,2003,-0.817698723069,34.8293935554,"KE"
"KE-4-1-308",-0.000599785294436999,2003,-0.454915374757,37.275771826,"KE"
"KE-4-1-309",0.000834156529852466,2003,-1.79712341546,37.8631115219,"KE"
"KE-4-1-31",-0.000452068651129985,2003,-1.18396257739,37.320809564,"KE"
"KE-4-1-310",-1.45555023936626e-06,2003,-0.44410311704,36.9516705546,"KE"
"KE-4-1-312",-0.00094675254709014,2003,-1.46875925,36.88028348,"KE"
"KE-4-1-313",0.00047218913106309,2003,-1.13672931315,36.5923187105,"KE"
"KE-4-1-314",-0.000203813984568704,2003,-0.491324698827,37.533230466,"KE"
"KE-4-1-315",-5.29747363738322e-05,2003,-0.554562790377,37.2526957479,"KE"
"KE-4-1-316",0.000409863522707228,2003,0.0160013935803,34.8765464052,"KE"
"KE-4-1-317",0.000824706037027157,2003,-3.36716679439,39.996590162,"KE"
"KE-4-1-318",-0.00101711494093933,2003,-0.30422675409,37.0802843584,"KE"
"KE-4-1-319",0.000694517478570528,2003,-1.29661091003,36.8230816849,"KE"
"KE-4-1-32",-0.00013269900557675,2003,-1.28639263569,36.785436826,"KE"
"KE-4-1-320",0.000592442979585925,2003,-0.893702182247,37.2259082446,"KE"
"KE-4-1-321",-0.000283227139248685,2003,-0.209853005872,35.1628974763,"KE"
"KE-4-1-322",-2.44665551502613e-05,2003,-0.808828520703,36.9813849194,"KE"
"KE-4-1-323",-0.000243909724057167,2003,-1.15268522843,36.7695940148,"KE"
"KE-4-1-324",-0.00116142156475149,2003,-0.3971791537,34.942766474,"KE"
"KE-4-1-325",0.000258984252944193,2003,-1.2826993253,36.7951632674,"KE"
"KE-4-1-326",-0.000211188029997066,2003,0.717023995783,35.844735278,"KE"
"KE-4-1-327",-0.000919851256095961,2003,-1.78135312104,40.5055101499,"KE"
"KE-4-1-328",-0.000343899254084441,2003,-0.507446718488,34.4271326906,"KE"
"KE-4-1-329",0.000379879845588195,2003,-1.08128154311,36.941044284,"KE"
"KE-4-1-33",0.000424186716150192,2003,-1.28578026677,36.8329440112,"KE"
"KE-4-1-330",-0.000301702129926049,2003,-0.0261237136057,34.4497446094,"KE"
"KE-4-1-331",0.000498881798771383,2003,-0.650656127846,37.022168787,"KE"
"KE-4-1-332",2.25675077154405e-05,2003,1.35262139714,35.2767714306,"KE"
"KE-4-1-333",-0.000664898689317292,2003,3.39084000403,39.8706939418,"KE"
"KE-4-1-334",-0.000768149463195284,2003,-0.429941399862,37.0427850037,"KE"
"KE-4-1-335",0.000516393249015692,2003,-0.156723791357,37.9067488009,"KE"
"KE-4-1-336",-0.000234399375285774,2003,-3.29582818186,40.0814657247,"KE"
"KE-4-1-337",0.000540246779391757,2003,-3.88036181112,39.4865962694,"KE"
"KE-4-1-338",-0.00120774272700836,2003,-0.42073923488,39.6350467573,"KE"
"KE-4-1-339",0.000871545600934801,2003,-1.28629094041,36.8112006982,"KE"
"KE-4-1-34",-0.000186783503869454,2003,0.0463242694873,34.7533418225,"KE"
"KE-4-1-340",0.000323006192236133,2003,-1.07570606213,34.5137633385,"KE"
"KE-4-1-341",-0.00097860283385479,2003,0.0818417897819,34.0620796101,"KE"
"KE-4-1-342",-0.00050557309691896,2003,-0.515847497486,37.1157830448,"KE"
"KE-4-1-343",-7.48676345413604e-05,2003,-4.04421374475,39.6551407915,"KE"
"KE-4-1-345",-0.000107138130340213,2003,1.22044269085,35.5820948156,"KE"
"KE-4-1-346",0.000628106186156051,2003,-4.24662869088,38.9773378491,"KE"
"KE-4-1-347",2.58209005244085e-05,2003,-4.583905797,39.4416572,"KE"
"KE-4-1-349",0.000776122506934576,2003,-3.181831287,40.12306956,"KE"
"KE-4-1-35",1.19819938033956e-05,2003,2.64548346538,39.786898069,"KE"
"KE-4-1-350",-0.000991980103179402,2003,-1.29100331378,36.8123815698,"KE"
"KE-4-1-351",0.000349542959758066,2003,-1.27711251316,36.8325654108,"KE"
"KE-4-1-352",-0.000712185587545825,2003,0.449342272421,34.4590331262,"KE"
"KE-4-1-353",0.000467494000538568,2003,-4.31148965817,39.3246450193,"KE"
"KE-4-1-354",0.00085622976968977,2003,0.457538334685,36.3201654585,"KE"
"KE-4-1-355",-1.82038677346027e-05,2003,-0.394767132,35.0029695133,"KE"
"KE-4-1-356",-0.000525435369822834,2003,-0.833958581999,34.6455565574,"KE"
"KE-4-1-357",-0.000406388319881393,2003,-0.603728251811,37.0224058294,"KE"
"KE-4-1-358",-5.20594238716832e-05,2003,-0.133600310266,35.19436764,"KE"
"KE-4-1-359",0.0013017873472067,2003,-3.69937603143,39.4584996168,"KE"
"KE-4-1-36",-0.00013991470583995,2003,-1.27448192852,36.8219583774,"KE"
"KE-4-1-360",0.000206482536994225,2003,0.338792463022,35.5692247303,"KE"
"KE-4-1-361",0.00059471657514924,2003,-0.658284176529,34.7894030846,"KE"
"KE-4-1-362",0.000919158915210431,2003,-3.09475759414,40.0800961036,"KE"
"KE-4-1-363",-0.000545677317241362,2003,0.206829441732,35.4364762647,"KE"
"KE-4-1-364",0.000173637904364681,2003,-0.666073486688,34.6615270334,"KE"
"KE-4-1-366",1.18712156830465e-06,2003,-1.28947302141,36.8193183942,"KE"
"KE-4-1-367",0.000373192961961249,2003,-0.9431080034,36.9733789268,"KE"
"KE-4-1-368",0.000753280029882944,2003,0.338068853358,34.7058120986,"KE"
"KE-4-1-369",6.53677461773077e-05,2003,-1.28732510841,36.8214383107,"KE"
"KE-4-1-370",0.00103277807723742,2003,-4.03960121011,39.6647402744,"KE"
"KE-4-1-371",0.000778757423231831,2003,-0.453474854772,35.2494068312,"KE"
"KE-4-1-372",-0.000585527975837536,2003,-0.26595102668,36.7809293391,"KE"
"KE-4-1-373",8.10597351698195e-06,2003,-0.514030075119,37.4801299332,"KE"
"KE-4-1-374",0.00102367719281529,2003,-1.11226433797,37.1002404537,"KE"
"KE-4-1-375",-0.000194069423180133,2003,0.295123093914,34.6432314538,"KE"
"KE-4-1-376",-0.000429812776830526,2003,-1.05122425911,36.7880610316,"KE"
"KE-4-1-377",-0.000690011430162229,2003,-3.35696881119,38.3594875074,"KE"
"KE-4-1-378",0.000563843585856419,2003,-1.27757449671,36.8029842798,"KE"
"KE-4-1-379",0.000535673434025067,2003,-1.83832348885,37.2190505263,"KE"
"KE-4-1-380",-0.000152094254099238,2003,-1.68034307712,37.184121348,"KE"
"KE-4-1-381",0.000528847206627666,2003,0.000309631039202,34.5152074727,"KE"
"KE-4-1-382",-0.000296627191004495,2003,1.0848144951,34.9214191257,"KE"
"KE-4-1-384",0.000258140368300541,2003,0.0792966909396,34.2746621328,"KE"
"KE-4-1-385",0.000134084917110769,2003,-1.22192615553,36.7391876172,"KE"
"KE-4-1-386",-0.00034459310104933,2003,-1.28172410032,36.8375370712,"KE"
"KE-4-1-387",-0.000492822903747573,2003,-4.05292645882,39.6668765088,"KE"
"KE-4-1-388",0.000142313672842924,2003,-1.57180324772,38.0839858218,"KE"
"KE-4-1-389",1.62372714114554e-05,2003,-0.269759823411,36.3435861205,"KE"
"KE-4-1-39",0.000227160785280639,2003,0.778575420054,35.0206230772,"KE"
"KE-4-1-390",0.000525250774270219,2003,0.171609251627,34.2775296359,"KE"
"KE-4-1-391",-0.000729042614385343,2003,-1.32988269534,37.324469256,"KE"
"KE-4-1-392",0.0013072970639975,2003,-1.14068991927,36.813664182,"KE"
"KE-4-1-393",0.000392108514381282,2003,-1.28367946348,37.821353281,"KE"
"KE-4-1-394",0.000498046208659895,2003,-1.2823053538,36.8202310892,"KE"
"KE-4-1-395",0.000805855478483133,2003,-1.17359489569,36.8105694244,"KE"
"KE-4-1-396",0.00073695844520663,2003,-0.419638420091,37.9431252075,"KE"
"KE-4-1-397",-0.000217794004384639,2003,-0.784595398998,34.8772258304,"KE"
"KE-4-1-398",-0.000293456689368602,2003,-4.05382633251,39.6692550033,"KE"
"KE-4-1-4",0.000207104410973401,2003,0.281346812021,34.5733230186,"KE"
"KE-4-1-40",-0.000795073490267107,2003,-0.450269462651,37.5835222255,"KE"
"KE-4-1-41",-0.000355772023843358,2003,-4.03539751,39.6927659,"KE"
"KE-4-1-42",0.000264619475115136,2003,-1.25279898416,37.2742635675,"KE"
"KE-4-1-43",-0.000196449017034188,2003,-0.478874955599,36.9797877315,"KE"
"KE-4-1-44",-0.000210940545474913,2003,-0.224219401895,35.3599940078,"KE"
"KE-4-1-48",0.000204175189131903,2003,-2.86250239867,40.0263300794,"KE"
"KE-4-1-49",-1.16751901653154e-05,2003,2.5157816172,39.8027189895,"KE"
"KE-4-1-5",0.000632795163743232,2003,-1.98799546494,37.3622377314,"KE"
"KE-4-1-50",-0.000242197449900162,2003,0.926319875069,35.0586277904,"KE"
"KE-4-1-51",0.000246039305801387,2003,-1.19802780051,36.6759553573,"KE"
"KE-4-1-52",0.000419291292498137,2003,-0.693747356504,35.2775591484,"KE"
"KE-4-1-53",-0.000341963373664943,2003,-0.841176544802,34.5745172331,"KE"
"KE-4-1-54",0.000570425162469637,2003,-4.06021949864,39.6848857765,"KE"
"KE-4-1-55",-0.000210863171377417,2003,-0.568993858381,34.2894155414,"KE"
"KE-4-1-56",-0.000815603300170723,2003,-1.42327156589,36.7140019067,"KE"
"KE-4-1-57",0.000414236703276259,2003,-1.37213436947,38.0290027923,"KE"
"KE-4-1-58",-0.000485091690442685,2003,-0.744097794544,37.0042659882,"KE"
"KE-4-1-59",-0.000423409322618464,2003,-0.433751398455,34.8018405043,"KE"
"KE-4-1-6",0.000179285856685468,2003,-1.85152816886,37.5197523357,"KE"
"KE-4-1-61",-0.000476899127198118,2003,-0.841564247556,35.1853056879,"KE"
"KE-4-1-62",-0.000432639391147644,2003,3.94568981837,41.8360734893,"KE"
"KE-4-1-63",0.000277222448043105,2003,-1.04809198436,37.0944786652,"KE"
"KE-4-1-65",-0.000560419774130748,2003,-2.399801413,37.66065862,"KE"
"KE-4-1-66",-0.000844764574338397,2003,-1.25780678941,34.5474417909,"KE"
"KE-4-1-67",-0.000495796870972396,2003,0.374049844101,34.4835278369,"KE"
"KE-4-1-68",0.000745677947081462,2003,-0.278629104992,36.0799693878,"KE"
"KE-4-1-69",0.000386332195382147,2003,-0.462715626582,36.4440518253,"KE"
"KE-4-1-7",0.00037467897590027,2003,-1.27679227482,36.8569575515,"KE"
"KE-4-1-70",0.00129800085316512,2003,-0.268905256658,36.3963286685,"KE"
"KE-4-1-71",0.000307415364907074,2003,-1.80745461,38.1611063688,"KE"
"KE-4-1-72",0.000275310667610539,2003,-1.4726143062,37.2791663442,"KE"
"KE-4-1-73",0.000562574246850431,2003,-0.165286952084,36.4143366632,"KE"
"KE-4-1-74",-0.000374152121357492,2003,-0.560457043389,34.8191893692,"KE"
"KE-4-1-76",-0.000348504868710514,2003,-0.438746465504,39.6457299296,"KE"
"KE-4-1-77",0.00129523431546658,2003,-0.652121479835,34.6504003216,"KE"
"KE-4-1-79",-0.000266768535072177,2003,0.487563326876,34.6033925193,"KE"
"KE-4-1-8",-1.52998448402302e-05,2003,-0.0100054148644,34.1204569115,"KE"
"KE-4-1-80",-9.06125353695906e-05,2003,-0.1514966845,37.8169442677,"KE"
"KE-4-1-82",-0.000787811698874425,2003,0.429802912566,34.1604216285,"KE"
"KE-4-1-83",-0.000519008686444117,2003,0.117074659213,34.7287869022,"KE"
"KE-4-1-84",-0.000308920935235982,2003,-1.24080042898,37.4870751599,"KE"
"KE-4-1-85",-0.000694600338086713,2003,0.68719076981,34.7720193385,"KE"
"KE-4-1-86",0.000800623036617981,2003,-3.43761172622,39.7626087707,"KE"
"KE-4-1-88",3.19939200018438e-05,2003,-1.34924750404,37.2460342805,"KE"
"KE-4-1-89",0.000368303867578508,2003,-0.961957754586,34.0710895496,"KE"
"KE-4-1-9",-0.000642716829938345,2003,-0.933582557879,36.8019798821,"KE"
"KE-4-1-91",-1.66316151076725e-05,2003,-0.579621792241,36.5651130647,"KE"
"KE-4-1-93",0.000861795514789689,2003,-0.684235936953,37.073850503,"KE"
"KE-4-1-94",-0.000208430635270089,2003,-1.29155223479,36.8273395364,"KE"
"KE-4-1-95",1.41122313188556e-06,2003,0.29798888703,34.067751144,"KE"
"KE-4-1-96",-0.000501513273544217,2003,0.845600625,34.92854234,"KE"
"KE-4-1-97",0.000405094381479756,2003,-0.805820495203,37.1310482712,"KE"
"KE-4-1-98",0.00126012410812243,2003,-1.27854955161,36.8657832125,"KE"
"KE-4-1-99",0.000216903358563642,2003,-3.96993793305,39.5773942763,"KE"
"KE-5-1-1",-0.00022359285986811,2009,-1.260785,34.488227,"KE"
"KE-5-1-10",-0.000275387083937721,2008,0.485855,34.568025,"KE"
"KE-5-1-100",0.000401780110607581,2009,0.576116,35.388614,"KE"
"KE-5-1-101",0.000359586528322138,2009,-1.273011,36.863763,"KE"
"KE-5-1-102",0.000142020399817726,2008,3.591715,40.832553,"KE"
"KE-5-1-103",-0.000249870088492586,2009,-0.696868,36.939044,"KE"
"KE-5-1-104",-2.22790346089719e-05,2008,0.020529,36.00391,"KE"
"KE-5-1-105",7.41139027662997e-05,2009,-0.695046,36.44675,"KE"
"KE-5-1-106",-0.000343055944849578,2008,-1.409402,36.731545,"KE"
"KE-5-1-107",-0.000266594094137992,2008,-1.011665,37.002807,"KE"
"KE-5-1-108",0.000225676683232649,2008,-3.724394,39.650996,"KE"
"KE-5-1-109",0.000231659815995532,2009,-3.352146,38.57295,"KE"
"KE-5-1-11",-0.000332803663655135,2009,0.198488,35.09382,"KE"
"KE-5-1-110",-0.000140153353798179,2009,-3.397546,38.387832,"KE"
"KE-5-1-111",0.00178318011841708,2008,-1.222734,36.863178,"KE"
"KE-5-1-112",0.000894456747812353,2009,0.188464,37.842706,"KE"
"KE-5-1-113",0.00018696803045273,2009,0.731889,35.132333,"KE"
"KE-5-1-114",-0.000656816010903741,2008,0.55805,38.851967,"KE"
"KE-5-1-115",-0.000360777590111324,2008,-1.158628,36.97235,"KE"
"KE-5-1-116",0.000130903501956933,2008,0.111258,34.487403,"KE"
"KE-5-1-117",0.000363802588703886,2009,-0.858309,34.687566,"KE"
"KE-5-1-118",0.00110052419506919,2009,-0.688043,34.661105,"KE"
"KE-5-1-119",-8.9955359633818e-05,2009,0.609407,34.897852,"KE"
"KE-5-1-120",-0.000163565266754825,2009,0.063889,34.523462,"KE"
"KE-5-1-121",0.0011772225745279,2008,-1.249891,36.893085,"KE"
"KE-5-1-122",-0.000512076803918781,2009,-2.519697,40.279408,"KE"
"KE-5-1-123",0.000639427577139926,2008,-4.011767,39.696737,"KE"
"KE-5-1-126",0.000253756152772597,2009,-0.081953,34.719447,"KE"
"KE-5-1-127",-0.00032591756648441,2008,-0.745704,34.621787,"KE"
"KE-5-1-128",-5.70491417896231e-05,2008,-0.106353,37.636762,"KE"
"KE-5-1-129",-0.000657269103923996,2008,-1.267547,36.892093,"KE"
"KE-5-1-13",0.000127326056053869,2009,1.214295,34.98509,"KE"
"KE-5-1-130",0.00188772135149694,2008,3.598279,40.934448,"KE"
"KE-5-1-131",0.000173517585184423,2009,-3.572494,38.367326,"KE"
"KE-5-1-132",-0.00119932034567682,2008,-1.527029,40.912702,"KE"
"KE-5-1-133",-0.000295588900816357,2009,3.406961,39.22963,"KE"
"KE-5-1-134",-0.000112432158202252,2008,-0.603156,34.75464,"KE"
"KE-5-1-135",0.000439357247467075,2009,-1.479483,36.994176,"KE"
"KE-5-1-136",0.000504256182906609,2008,-1.255269,36.835979,"KE"
"KE-5-1-137",-0.000102516281429991,2008,-0.308019,35.30692,"KE"
"KE-5-1-138",-0.000235907821941479,2009,1.705726,40.055867,"KE"
"KE-5-1-139",-0.00032362468025259,2009,-0.126696,34.749998,"KE"
