"latitude","longitude","code","interview_year","interview_month"
31.10893,29.77691,"EG-4-2-640203",2003,6
30.2425,31.14284,"EG-4-2-1900203",2003,6
30.7620378387,31.3522096773,"EG-4-2-1380506",2003,5
27.07387,31.35771,"EG-4-2-3900303",2003,5
26.7757,31.50016,"EG-4-2-4070705",2003,6
30.30157,30.9733,"EG-4-2-2360105",2003,6
30.85391,31.27466,"EG-4-2-1390103",2003,6
26.17006,32.0144,"EG-4-2-4360102",2003,6
29.95431,32.4904,"EG-4-2-881901",2003,6
30.31018,31.33521,"EG-4-2-1820103",2003,6
30.75882,31.1938,"EG-4-2-2320101",2003,5
26.24305,31.94014,"EG-4-2-4290407",2003,6
31.11518,30.45905,"EG-4-2-2670103",2003,6
25.17332,32.78704,"EG-4-2-4580304",2003,5
31.20264,31.08659,"EG-4-2-2040101",2003,5
30.74,31.41777,"EG-4-2-1560203",2003,5
31.141,30.78089,"EG-4-2-2020402",2003,6
31.2712,30.7802,"EG-4-2-1910103",2003,6
30.04018,31.24935,"EG-4-2-280102",2003,6
29.37222,30.81403,"EG-4-2-3520101",2003,6
30.62273,30.90527,"EG-4-2-2370102",2003,6
30.11734,31.23932,"EG-4-2-1710217",2003,5
29.96418038,32.53262149,"EG-4-2-962202",2003,6
30.84879,30.7135,"EG-4-2-2730201",2003,6
29.97936,32.53051,"EG-4-2-941406",2003,6
31.0054934787,31.2991318571,"EG-4-2-2200105",2003,5
30.1283,31.33367,"EG-4-2-72803",2003,6
24.09636,32.91994,"EG-4-2-4561704",2003,6
30.19458,31.13674,"EG-4-2-1691005",2003,6
24.05376,32.8772,"EG-4-2-4570407",2003,6
26.35621,31.87657,"EG-4-2-4100102",2003,6
0,0,"EG-4-2-5590203",2003,5
31.27699,30.00382,"EG-4-2-431003",2003,5
30.96553,31.24243,"EG-4-2-2110306",2003,5
30.73521,31.16865,"EG-4-2-2290103",2003,5
30.7739980481,31.2277235876,"EG-4-2-2310106",2003,5
30.65534,32.24977,"EG-4-2-2870303",2003,6
0,0,"EG-4-2-5610303",2003,6
26.17733,32.56597,"EG-4-2-4410201",2003,6
29.41585,30.85295,"EG-4-2-3480203",2003,6
26.38023,31.75948,"EG-4-2-4230401",2003,6
28.92974,31.03599,"EG-4-2-3380102",2003,6
29.00491,30.83643,"EG-4-2-3390204",2003,6
0,0,"EG-4-2-5600104",2003,6
29.47187,31.03909,"EG-4-2-3470303",2003,6
0,0,"EG-4-2-5490202",2003,6
28.44052,30.79628,"EG-4-2-3700109",2003,6
0,0,"EG-4-2-5620103",2003,5
0,0,"EG-4-2-5590207",2003,5
29.18181,31.12209,"EG-4-2-3310204",2003,5
0,0,"EG-4-2-5500106",2003,6
24.30867,32.89456,"EG-4-2-4660101",2003,5
24.56345,32.90627,"EG-4-2-4610104",2003,5
0,0,"EG-4-2-5470304",2003,5
0,0,"EG-4-2-5510102",2003,6
29.45344,30.31101,"EG-4-2-3530704",2003,6
29.16833,31.06056,"EG-4-2-3320101",2003,5
26.92113,31.4762,"EG-4-2-4060104",2003,5
27.92968,30.80947,"EG-4-2-3800202",2003,5
26.65787,31.52004,"EG-4-2-4150303",2003,6
25.46046,32.50389,"EG-4-2-4510104",2003,6
24.58343,32.9967,"EG-4-2-4630301",2003,5
0,0,"EG-4-2-5530304",2003,5
0,0,"EG-4-2-5530302",2003,5
25.55326,32.47921,"EG-4-2-4490303",2003,6
26.95389,31.48266,"EG-4-2-4050103",2003,5
29.71128,31.26984,"EG-4-2-3200303",2003,5
29.34644,31.18565,"EG-4-2-3300102",2003,6
0,0,"EG-4-2-5630203",2003,5
0,0,"EG-4-2-5610306",2003,6
0,0,"EG-4-2-5460105",2003,5
0,0,"EG-4-2-5600108",2003,6
28.69692,30.74606,"EG-4-2-3660101",2003,5
0,0,"EG-4-2-5630205",2003,5
28.8456,30.82186,"EG-4-2-3410107",2003,6
26.33766,31.86982,"EG-4-2-4270201",2003,6
26.18492,32.55832,"EG-4-2-4410203",2003,6
27.31498,30.96361,"EG-4-2-3860408",2003,5
29.31295,30.7433,"EG-4-2-3560106",2003,6
29.16833,31.06056,"EG-4-2-3320101",2003,6
29.31817,30.73514,"EG-4-2-3550101",2003,6
0,0,"EG-4-2-3530304",2003,6
29.36799,30.79038,"EG-4-2-3490103",2003,6
26.095989564,32.1171396358,"EG-4-2-4370302",2003,6
0,0,"EG-4-2-5640303",2003,5
30.7396928367,31.0284823053,"EG-4-2-2270103",2003,5
26.23067,32.01336,"EG-4-2-4110202",2003,6
0,0,"EG-4-2-5580104",2003,5
27.0702710961,31.2422134601,"EG-4-2-3980103",2003,5
26.2961,31.85362,"EG-4-2-4260107",2003,6
25.56098,32.47679,"EG-4-2-4490307",2003,6
30.77517,30.57585,"EG-4-2-2740302",2003,6
26.71181,31.69803,"EG-4-2-4180201",2003,6
26.89126,31.50848,"EG-4-2-4060102",2003,5
24.57707,32.85884,"EG-4-2-4620103",2003,5
31.09477,31.0339,"EG-4-2-2070202",2003,6
26.0722,32.26541,"EG-4-2-4390102",2003,5
29.34052,30.72664,"EG-4-2-3550104",2003,6
24.48625,32.88813,"EG-4-2-4640201",2003,5
27.46873,30.86169,"EG-4-2-3940201",2003,5
26.76879,31.48045,"EG-4-2-4071401",2003,6
28.76698,30.87428,"EG-4-2-3400105",2003,6
26.08045,32.23114,"EG-4-2-4400101",2003,5
30.53999,30.84038,"EG-4-2-2750101",2003,6
30.34218,30.87422,"EG-4-2-2530103",2003,6
30.55762,30.82001,"EG-4-2-2450104",2003,6
25.86892,32.7097,"EG-4-2-4460102",2003,5
25.87921,32.74294,"EG-4-2-4460105",2003,5
28.98381,31.00116,"EG-4-2-3370102",2003,6
26.26901,31.93173,"EG-4-2-4290403",2003,6
29.09614,30.80732,"EG-4-2-3590104",2003,6
26.61617,31.71656,"EG-4-2-4190101",2003,6
27.22691,31.23253,"EG-4-2-4010101",2003,5
29.28763,31.19874,"EG-4-2-3290103",2003,6
26.0645,32.26432,"EG-4-2-4390104",2003,5
30.46139,31.04768,"EG-4-2-2430104",2003,6
30.52453,30.93224,"EG-4-2-2460201",2003,6
30.51437,31.15952,"EG-4-2-2410101",2003,6
25.48161,32.54267,"EG-4-2-4510101",2003,6
30.57203,30.99459,"EG-4-2-2420407",2003,6
27.75728,30.81925,"EG-4-2-3830104",2003,6
28.85775,30.80687,"EG-4-2-3410103",2003,6
27.30535,31.04031,"EG-4-2-3970802",2003,5
26.94015,31.4917,"EG-4-2-4050102",2003,5
26.21492,31.99229,"EG-4-2-4280304",2003,6
24.47646,32.94874,"EG-4-2-4530315",2003,5
24.1947,32.87641,"EG-4-2-4660104",2003,5
24.4068,32.93796,"EG-4-2-4540503",2003,5
29.63029,31.32618,"EG-4-2-3190201",2003,5
26.65818,31.6335,"EG-4-2-4170201",2003,6
25.86566,32.79336,"EG-4-2-4480202",2003,5
29.32389,31.17918,"EG-4-2-3300104",2003,6
30.99197,31.96366,"EG-4-2-1480301",2003,5
26.56454,31.72077,"EG-4-2-4081103",2003,6
30.57813,30.90527,"EG-4-2-2330801",2003,6
25.67598,32.53673,"EG-4-2-4500102",2003,6
0,0,"EG-4-2-5550403",2003,5
29.88646,31.30189,"EG-4-2-401601",2003,5
27.78761,30.86034,"EG-4-2-3810405",2003,6
30.1953,31.00962,"EG-4-2-3120201",2003,5
0,0,"EG-4-2-5620101",2003,5
27.08063,31.2116,"EG-4-2-3980402",2003,5
0,0,"EG-4-2-5520201",2003,5
30.31769,31.26847,"EG-4-2-1830103",2003,6
28.4172,30.81041,"EG-4-2-3720105",2003,6
30.771612545,30.7624609677,"EG-4-2-2250205",2003,5
30.54975,32.16525,"EG-4-2-2880202",2003,6
28.28253,30.69095,"EG-4-2-3730105",2003,5
30.60044,32.12174,"EG-4-2-2900203",2003,6
30.46575,31.52531,"EG-4-2-1570203",2003,5
27.91598,30.83704,"EG-4-2-3640903",2003,5
0,0,"EG-4-2-5560104",2003,6
30.42465,31.15067,"EG-4-2-1780103",2003,5
30.62381,31.08258,"EG-4-2-2380101",2003,6
30.7474947331,31.0055734288,"EG-4-2-2270107",2003,5
27.23414,30.96453,"EG-4-2-3960101",2003,5
30.67573,30.86067,"EG-4-2-2440202",2003,6
31.01475,31.79777,"EG-4-2-1480704",2003,5
30.96512,30.13142,"EG-4-2-2690201",2003,6
28.02957,30.77951,"EG-4-2-3770105",2003,6
27.15303,31.19271,"EG-4-2-3990508",2003,5
27.50267,30.84153,"EG-4-2-3920401",2003,5
30.03299,31.0668,"EG-4-2-3130103",2003,6
30.32085,31.04841,"EG-4-2-2500106",2003,6
30.99069,31.45806,"EG-4-2-1290102",2003,5
26.4173527484,31.7469888515,"EG-4-2-4220102",2003,6
31.14255,30.69983,"EG-4-2-2030107",2003,6
30.7792349467,31.2270157611,"EG-4-2-2310104",2003,5
30.2988858837,30.8963150345,"EG-4-2-3140101",2003,5
26.55866,31.65189,"EG-4-2-4200101",2003,6
29.98943,31.24857,"EG-4-2-350702",2003,6
30.73356,31.52602,"EG-4-2-1560207",2003,5
29.39219,30.85635,"EG-4-2-3480201",2003,6
30.43738,31.36181,"EG-4-2-1650202",2003,5
26.01943,32.82409,"EG-4-2-4450104",2003,6
26.1010569052,32.0832969978,"EG-4-2-4370305",2003,6
29.09741,31.04682,"EG-4-2-3350302",2003,6
29.68319,31.3211,"EG-4-2-3200305",2003,5
30.49437,31.50493,"EG-4-2-1630104",2003,5
26.31253,31.88617,"EG-4-2-4270203",2003,6
30.63683,31.82705,"EG-4-2-1510102",2003,5
0,0,"EG-4-2-5490203",2003,6
30.89827,31.73618,"EG-4-2-1490301",2003,5
0,0,"EG-4-2-5480103",2003,6
27.04676,31.40391,"EG-4-2-4020304",2003,5
30.89067,30.43446,"EG-4-2-2700203",2003,6
31.18307,30.87899,"EG-4-2-2050205",2003,6
30.39471,31.25706,"EG-4-2-1790205",2003,6
26.37441,31.80896,"EG-4-2-4230101",2003,6
30.0241,32.56321,"EG-4-2-890402",2003,6
31.10521,30.74457,"EG-4-2-2020103",2003,6
28.66095,30.73377,"EG-4-2-3660103",2003,5
28.45995,30.76919,"EG-4-2-3720103",2003,6
27.54081,30.81496,"EG-4-2-3910102",2003,5
29.96049,31.23838,"EG-4-2-3040704",2003,6
28.47792,30.82358,"EG-4-2-3710202",2003,6
28.2936,30.6713,"EG-4-2-3740103",2003,6
26.3318,31.87289,"EG-4-2-4250301",2003,6
24.09636,32.91994,"EG-4-2-4561704",2003,5
24.47045,32.94996,"EG-4-2-4530902",2003,5
28.69638,30.83689,"EG-4-2-3680203",2003,5
27.65055,30.84158,"EG-4-2-3650103",2003,5
30.34604,30.89928,"EG-4-2-2530101",2003,6
27.43046,30.86439,"EG-4-2-3940203",2003,5
30.89557,30.40325,"EG-4-2-2700201",2003,6
31.15886,31.07739,"EG-4-2-2060202",2003,6
27.7692,30.72011,"EG-4-2-3820304",2003,6
30.09475,31.22399,"EG-4-2-2931805",2003,5
29.88368,31.25197,"EG-4-2-3170110",2003,6
27.78387,30.72557,"EG-4-2-3820302",2003,6
26.32881,32.00365,"EG-4-2-4240104",2003,6
30.27352,31.27825,"EG-4-2-1840102",2003,5
26.66295,31.56773,"EG-4-2-4160102",2003,6
29.64136,31.23302,"EG-4-2-3220103",2003,6
29.3727737437,31.2457033152,"EG-4-2-3230101",2003,5
0,0,"EG-4-2-5540101",2003,5
30.74832,31.40391,"EG-4-2-1550103",2003,5
31.15366,31.41526,"EG-4-2-1320104",2003,5
31.10009,30.28187,"EG-4-2-2630105",2003,6
0,0,"EG-4-2-5570101",2003,6
31.17693,31.07557,"EG-4-2-2040103",2003,5
26.16586,32.74474,"EG-4-2-4310706",2003,5
29.14282,31.1819,"EG-4-2-3310203",2003,5
30.15363,31.14659,"EG-4-2-3150105",2003,5
28.48441,30.77385,"EG-4-2-3700104",2003,6
31.08013,30.01127,"EG-4-2-2620101",2003,6
31.34185,30.47008,"EG-4-2-2000103",2003,6
31.35066593,31.4905094,"EG-4-2-1230101",2003,5
30.53615,30.78214,"EG-4-2-2750103",2003,6
31.0470845028,31.7466700872,"EG-4-2-1330102",2003,5
28.22136,30.7092,"EG-4-2-3750205",2003,5
26.62537,31.55284,"EG-4-2-4160103",2003,6
31.16583,31.37951,"EG-4-2-1310402",2003,5
26.5688,31.63553,"EG-4-2-4200103",2003,6
29.41991,30.74079,"EG-4-2-3500102",2003,6
26.32035,31.98159,"EG-4-2-4240103",2003,6
28.93092,30.85182,"EG-4-2-3270505",2003,6
26.00322,32.1677,"EG-4-2-4380201",2003,6
27.49094,30.85291,"EG-4-2-3920101",2003,5
30.94911,31.15168,"EG-4-2-2170405",2003,5
30.75335,31.6044,"EG-4-2-1540207",2003,5
29.38376,30.61044,"EG-4-2-3510102",2003,6
30.85646,29.49185,"EG-4-2-690101",2003,5
30.91827,30.84675,"EG-4-2-2230204",2003,5
31.26803,31.73342,"EG-4-2-1120208",2003,6
30.55627,31.20175,"EG-4-2-2410104",2003,6
30.02058,31.2781,"EG-4-2-310104",2003,6
30.83439,30.79751,"EG-4-2-2240206",2003,5
25.6041,32.51597,"EG-4-2-4350906",2003,6
27.2786,31.05838,"EG-4-2-3970402",2003,5
30.56474,31.25564,"EG-4-2-1770101",2003,5
0,0,"EG-4-2-681002",2003,5
29.42132,30.92731,"EG-4-2-3460204",2003,6
27.02118,31.35015,"EG-4-2-4030305",2003,5
30.74519,31.63742,"EG-4-2-1540203",2003,5
0,0,"EG-4-2-5480101",2003,6
27.2199821785,30.9936567904,"EG-4-2-3960102",2003,5
30.31514,31.26106,"EG-4-2-1830101",2003,6
30.54722,31.37613,"EG-4-2-1640102",2003,5
29.37516,30.7934,"EG-4-2-3510103",2003,6
31.04765,30.48639,"EG-4-2-2680108",2003,6
26.4085754041,31.7285913373,"EG-4-2-4220101",2003,6
30.76532,31.64113,"EG-4-2-1530105",2003,5
25.92286,32.8109,"EG-4-2-4470106",2003,5
30.71931,31.78921,"EG-4-2-1421005",2003,5
29.98092,32.51745,"EG-4-2-930902",2003,6
25.91338,32.76222,"EG-4-2-4330603",2003,5
30.19283,31.22948,"EG-4-2-1870301",2003,5
30.1676847895,31.1896099293,"EG-4-2-1890302",2003,5
29.23492,30.84269,"EG-4-2-3600101",2003,6
27.20217,31.21597,"EG-4-2-4010102",2003,6
29.2517,31.09245,"EG-4-2-3280102",2003,6
29.29998,30.95677,"EG-4-2-3540203",2003,6
31.02595,31.10539,"EG-4-2-2160204",2003,5
0,0,"EG-4-2-5440304",2003,5
28.71733,30.78378,"EG-4-2-3680201",2003,5
30.538,30.83414,"EG-4-2-2760202",2003,6
28.95686,30.85236,"EG-4-2-3390202",2003,6
24.47437,32.88222,"EG-4-2-4640203",2003,5
29.47735,30.97378,"EG-4-2-3420602",2003,6
30.12072,31.25275,"EG-4-2-1753701",2003,5
29.47094,31.05032,"EG-4-2-3470501",2003,6
28.46119,30.73613,"EG-4-2-3690304",2003,6
31.12374,30.64524,"EG-4-2-2030105",2003,6
30.86095,31.80767,"EG-4-2-1520105",2003,5
24.45204,32.87778,"EG-4-2-4650101",2003,5
30.68119,31.54138,"EG-4-2-1600103",2003,5
27.50381,30.83414,"EG-4-2-3910103",2003,5
30.95073,31.35498,"EG-4-2-1220201",2003,5
30.91679,30.83616,"EG-4-2-2230201",2003,5
26.17007,32.61995,"EG-4-2-4440106",2003,5
0,0,"EG-4-2-680502",2003,5
29.88646,31.30189,"EG-4-2-401601",2003,6
29.21495,30.689,"EG-4-2-3600103",2003,6
31.1295,31.17323,"EG-4-2-2190103",2003,5
31.12055,30.01788,"EG-4-2-2620102",2003,6
25.72611,32.63468,"EG-4-2-4340304",2003,6
24.5787,32.95485,"EG-4-2-4610102",2003,5
26.94156,31.32343,"EG-4-2-4040301",2003,5
30.81675,30.93511,"EG-4-2-2240506",2003,5
27.01881,31.35291,"EG-4-2-4030603",2003,5
30.3924844494,31.0451398675,"EG-4-2-2480104",2003,6
30.94957,30.92382,"EG-4-2-2220104",2003,5
30.57494,30.83688,"EG-4-2-2450102",2003,6
28.48278,30.75522,"EG-4-2-3690305",2003,6
0,0,"EG-4-2-5550206",2003,5
28.79542,30.82528,"EG-4-2-3400102",2003,6
31.10664,30.0793,"EG-4-2-2610101",2003,6
28.44115,30.8291,"EG-4-2-3710204",2003,6
29.91118,31.25225,"EG-4-2-3160102",2003,6
31.1937116626,30.5712450298,"EG-4-2-2650104",2003,6
24.61071,32.98686,"EG-4-2-4630303",2003,5
31.23265,30.52912,"EG-4-2-2010208",2003,6
27.1581,31.17485,"EG-4-2-3870501",2003,5
30.53011,31.94686,"EG-4-2-2910503",2003,5
26.63785,31.53689,"EG-4-2-4150601",2003,6
30.58939,31.62215,"EG-4-2-1610102",2003,5
29.12168,31.08288,"EG-4-2-3350301",2003,6
30.56111,31.04224,"EG-4-2-2430102",2003,6
29.08796,31.14952,"EG-4-2-3360204",2003,6
24.39781,32.9,"EG-4-2-4650104",2003,5
29.24603,31.10729,"EG-4-2-3280104",2003,6
30.89495,31.3049,"EG-4-2-1360104",2003,5
30.5462869844,31.8814156572,"EG-4-2-2900501",2003,6
29.77996,31.24044,"EG-4-2-3180104",2003,6
29.10287,30.87895,"EG-4-2-3330103",2003,6
30.22258,31.29731,"EG-4-2-1870302",2003,5
29.99367,32.55496,"EG-4-2-901005",2003,5
24.86972,32.88244,"EG-4-2-4590101",2003,5
27.97154,30.85451,"EG-4-2-3780103",2003,6
30.33561,31.04749,"EG-4-2-2500103",2003,6
29.08719,30.89819,"EG-4-2-3330101",2003,6
30.4061013951,31.1140257688,"EG-4-2-1780101",2003,5
30.5348457767,30.8289863278,"EG-4-2-2760204",2003,6
31.48429,31.22728,"EG-4-2-1960302",2003,6
29.9111157825,31.2540983286,"EG-4-2-3170104",2003,6
31.0400136462,31.0327688495,"EG-4-2-2070203",2003,6
27.80473,30.88226,"EG-4-2-3810204",2003,5
29.09742,30.6478,"EG-4-2-3570203",2003,6
30.83771,31.94629,"EG-4-2-1470103",2003,5
26.12533,32.79178,"EG-4-2-4430202",2003,5
30.131,31.25145,"EG-4-2-1722403",2003,5
24.55345,32.94957,"EG-4-2-4620301",2003,5
31.3507618755,31.5618691339,"EG-4-2-1100306",2003,5
30.85537,29.49362,"EG-4-2-690103",2003,5
25.6616424271,32.5341648815,"EG-4-2-4500101",2003,6
25.98571,32.84446,"EG-4-2-4450101",2003,6
30.92572,30.98387,"EG-4-2-2220107",2003,5
30.61216,31.10074,"EG-4-2-2380104",2003,6
28.32321,30.66336,"EG-4-2-3740101",2003,6
27.11509,31.2371,"EG-4-2-4000204",2003,5
31.04295,30.18278,"EG-4-2-2640201",2003,6
0,0,"EG-4-2-5580102",2003,5
31.34654,30.99097,"EG-4-2-1970104",2003,5
30.55575,31.48392,"EG-4-2-1590104",2003,5
29.60112,31.30408,"EG-4-2-3210104",2003,6
30.20011,31.3222,"EG-4-2-1860203",2003,5
29.54717,31.21889,"EG-4-2-3220106",2003,6
30.45607,30.91689,"EG-4-2-2460202",2003,6
31.57332,31.075,"EG-4-2-1950202",2003,6
26.00574,32.16007,"EG-4-2-4380203",2003,6
31.34413,31.19099,"EG-4-2-1960802",2003,6
25.06318,32.85032,"EG-4-2-4600304",2003,5
29.91849,31.2523,"EG-4-2-3160101",2003,6
29.99967,31.17491,"EG-4-2-3051604",2003,6
26.1255,32.46656,"EG-4-2-4300904",2003,6
26.33902,31.9004,"EG-4-2-4101001",2003,6
30.37528,31.56765,"EG-4-2-1620203",2003,5
26.04512,32.16899,"EG-4-2-4320503",2003,6
26.13431,32.46265,"EG-4-2-4300404",2003,6
30.19746,31.22522,"EG-4-2-1880302",2003,6
26.68666,31.64095,"EG-4-2-4180203",2003,6
30.40158,31.18717,"EG-4-2-1800102",2003,6
31.10678,30.45867,"EG-4-2-2670106",2003,6
31.38916741,31.75935676,"EG-4-2-1080202",2003,5
30.77034,31.16382,"EG-4-2-2290101",2003,5
25.12949,32.7804,"EG-4-2-4580301",2003,5
29.62857,31.28158,"EG-4-2-3190206",2003,5
26.83156,31.4466,"EG-4-2-4120102",2003,6
29.98261,32.56179,"EG-4-2-951904",2003,6
25.02184,32.87814,"EG-4-2-4600307",2003,5
29.20155,31.02696,"EG-4-2-3320104",2003,5
31.02291,30.80384,"EG-4-2-2080106",2003,6
24.4068,32.93796,"EG-4-2-4540503",2003,6
30.98894,31.10162,"EG-4-2-2160202",2003,5
31.0160749917,31.7105228181,"EG-4-2-1330105",2003,5
31.0416,30.81934,"EG-4-2-2080103",2003,6
29.87701,31.29564,"EG-4-2-390603",2003,6
29.37595,30.71243,"EG-4-2-3520103",2003,6
31.00745,31.38161,"EG-4-2-1300103",2003,6
31.34581,30.67129,"EG-4-2-1980201",2003,6
30.9219683034,30.7599292629,"EG-4-2-2710104",2003,6
30.74063,31.41704,"EG-4-2-1550101",2003,5
29.34727,30.7933,"EG-4-2-3490301",2003,6
25.89784,32.79159,"EG-4-2-4470103",2003,5
31.0828,30.67176,"EG-4-2-2710102",2003,6
30.36454,30.98419,"EG-4-2-2510602",2003,6
29.38069,30.68362,"EG-4-2-3430105",2003,6
26.55555,31.68182,"EG-4-2-4210104",2003,6
30.02236,31.25297,"EG-4-2-310102",2003,6
31.29803,30.70395,"EG-4-2-1980203",2003,6
26.18625,32.65719,"EG-4-2-4440102",2003,5
30.2210564577,31.0790974832,"EG-4-2-2520201",2003,6
25.62499,32.51001,"EG-4-2-4350303",2003,6
31.09998,30.30538,"EG-4-2-2560504",2003,6
31.13096,30.12102,"EG-4-2-2541306",2003,6
31.1759,31.82044,"EG-4-2-1260204",2003,5
26.31827,31.91176,"EG-4-2-4260104",2003,6
30.71931,31.78921,"EG-4-2-1421005",2003,6
24.47646,32.94874,"EG-4-2-4530315",2003,6
29.61361,31.28204,"EG-4-2-3210107",2003,6
29.32734,30.97629,"EG-4-2-3540202",2003,6
31.40246,31.7393,"EG-4-2-1020502",2003,6
30.96448,30.15525,"EG-4-2-2690203",2003,6
30.38777,31.55867,"EG-4-2-1620201",2003,5
31.20722,31.87668,"EG-4-2-1150201",2003,5
30.93023,31.36513,"EG-4-2-1220204",2003,5
31.30687,31.46292,"EG-4-2-1230104",2003,5
30.51467,30.86079,"EG-4-2-2470202",2003,6
30.34327,31.08979,"EG-4-2-1810304",2003,6
31.10745,32.02167,"EG-4-2-1250104",2003,5
29.90275,31.29922,"EG-4-2-400701",2003,6
30.86296,30.77664,"EG-4-2-2720302",2003,6
30.38843,31.34767,"EG-4-2-1660202",2003,5
30.11917,31.26382,"EG-4-2-1734703",2003,5
31.38658,30.96284,"EG-4-2-1970101",2003,5
31.01032,32.23236,"EG-4-2-840107",2003,6
30.46746,30.86862,"EG-4-2-2470204",2003,6
30.02215,31.27168,"EG-4-2-300301",2003,6
29.30662,30.84694,"EG-4-2-3441002",2003,6
24.1213,32.91224,"EG-4-2-4550101",2003,5
27.38455,30.79374,"EG-4-2-3930106",2003,5
30.37532,30.97993,"EG-4-2-2510301",2003,6
29.16432,31.01458,"EG-4-2-3340202",2003,6
30.38488,30.99269,"EG-4-2-2490104",2003,6
30.3094559422,30.9046396904,"EG-4-2-3140304",2003,5
30.70845,30.56135,"EG-4-2-2740304",2003,6
31.279,31.6861,"EG-4-2-1110106",2003,6
30.21622,31.35628,"EG-4-2-1860202",2003,5
30.97979,31.44456,"EG-4-2-1290303",2003,5
30.68772,30.84407,"EG-4-2-2440204",2003,6
30.14534,31.26075,"EG-4-2-1741201",2003,5
30.1667,31.19251,"EG-4-2-1890703",2003,6
30.1667,31.19251,"EG-4-2-1890703",2003,5
26.7772994364,31.5082593563,"EG-4-2-4130102",2003,6
30.99497,30.886,"EG-4-2-2210401",2003,5
27.20217,31.21597,"EG-4-2-4010102",2003,5
30.91553,31.32321,"EG-4-2-1370104",2003,6
30.82547,32.31628,"EG-4-2-2860101",2003,6
31.02363,32.31603,"EG-4-2-840401",2003,6
30.96438,31.24235,"EG-4-2-2110804",2003,5
31.1194051,32.04172615,"EG-4-2-1250102",2003,5
30.61672,32.2545,"EG-4-2-2810902",2003,6
0,0,"EG-4-2-5410904",2003,5
30.94992,31.38327,"EG-4-2-1370110",2003,5
31.21251,31.52973,"EG-4-2-1240303",2003,5
30.46575,31.52531,"EG-4-2-1570203",2003,6
0.347815,9.495484,"GA-6-1-49",2012,1
30.10400351,31.29762413,"EG-4-1-182611",2000,3
30.8939396,31.27586111,"EG-4-1-1360101",2000,4
7.84901529345,3.93354835633,"NG-4-2-269",2003,7
18.257244,-70.223939,"DR-5-1-739",2007,3
30.513389732,31.3347632624,"EG-5-2-203",2008,4
-3.55879,-80.455238,"PE-5-1-1323",2007,4
31.2679240561,30.022674385,"EG-5-2-1264",2008,4
-1.27206110133,36.8195009108,"KE-4-1-15",2003,5
30.12839473,31.26322613,"EG-4-1-1711303",2000,4
-3.757029,-73.259175,"PE-5-1-912",2008,7
19.449048,-70.751048,"DR-5-1-1015",2007,6
30.1097330992,31.2293334166,"EG-5-2-299",2008,5
30.1415130128,31.2456832213,"EG-5-2-121",2008,4
30.31693376,31.72622458,"EG-4-1-1460202",2000,3
-8.0864,-78.984809,"PE-5-1-584",2005,9
19.640604,-70.091465,"DR-5-1-2971",2007,5
18.36936,-70.171506,"DR-5-1-2792",2007,7
18.911037,-70.732353,"DR-5-1-2878",2007,5
0,0,"ET-6-1-201",2003,4
-6.768286,-79.848763,"PE-5-1-636",2007,6
6.635127,3.389213,"NG-6-2-791",2013,5
-20.485714,16.675948,"NM-5-1-472",2007,3
18.605807,-68.705808,"DR-5-1-1800",2007,7
31.31668943,30.05726899,"EG-5-2-542",2008,3
-12.155915,-76.954963,"PE-5-1-847",2008,4
31.21549545,29.95736865,"EG-4-1-480807",2000,2
23.699676,90.410161,"BD-5-1-162",2007,8
14.065922,-87.239868,"HN-6-1-555",2011,9
9.098192,7.527573,"NG-6-2-36",2013,5
18.434047,-68.953482,"DR-5-1-1108",2007,7
18.444501,-68.985109,"DR-5-1-2501",2007,7
31.14823766,33.82515292,"EG-4-1-4900303",2000,3
-17.909979,19.771417,"NM-5-1-143",2006,12
14.095488,-87.159373,"HN-6-1-510",2011,9
30.0445454,31.2221205,"EG-4-1-290105",2000,4
0,0,"ZW-4-1-4",1999,9
40.176065,44.448323,"AM-6-1-33",2010,10
19.421585,-70.707325,"DR-5-1-2752",2007,5
14.07897,-87.208559,"HN-6-1-533",2011,9
14.106729,-87.227361,"HN-6-1-567",2011,10
30.1293414224,31.3258411444,"EG-5-2-849",2008,4
18.24051,-70.214122,"DR-5-1-2770",2007,3
30.4084685116,31.4837581936,"EG-5-2-597",2008,4
-12.923974,28.658618,"ZM-5-1-160",2007,8
18.474634,-69.294378,"DR-5-1-170",2007,7
9.598623,-13.585703,"GN-5-1-216",2005,2
-25.899569,31.297936,"SZ-5-1-199",2006,9
18.278288,-70.483819,"DR-5-1-1708",2007,3
18.404232,-70.123402,"DR-5-1-1170",2007,7
40.269655,44.348751,"AM-6-1-60",2010,12
16.449459,-85.893478,"HN-6-1-726",2012,7
18.933771,-70.413364,"DR-5-1-3030",2007,6
-17.644401,-71.342835,"PE-5-1-1031",2007,3
19.466166,-70.730979,"DR-5-1-276",2007,6
4.07226182,9.72182104,"CM-4-1-378",2004,4
27.2092611999,31.1876789034,"EG-5-2-29",2008,3
19.412288,-71.406819,"DR-5-1-2827",2007,4
31.12966791,30.68748996,"EG-4-1-2030104",2000,3
-8.421964,-78.000747,"PE-5-1-78",2007,2
-26.758367,31.929189,"SZ-5-1-189",2006,10
26.17191685,32.73980586,"EG-4-1-4310701",2000,4
18.856915,-69.097681,"DR-5-1-1335",2007,7
19.798323,-70.682597,"DR-5-1-1483",2007,5
